"","Classification","Year","Period","Period_Desc_","Aggregate_Level","Is_Leaf_Code","Trade_Flow_Code","Trade_Flow","Reporter_Code","Reporter","Reporter_ISO","Partner_Code","Partner","Partner_ISO","X2nd_Partner_Code","X2nd_Partner","X2nd_Partner_ISO","Customs_Proc__Code","Customs","Mode_of_Transport_Code","Mode_of_Transport","Commodity_Code","Commodity","Qty_Unit_Code","Qty_Unit","Qty","Alt_Qty_Unit_Code","Alt_Qty_Unit","Alt_Qty","Netweight__kg_","Gross_weight__kg_","Trade_Value__US__","CIF_Trade_Value__US__","FOB_Trade_Value__US__","Flag"
"1009","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",768,"Togo","TGO",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,40,NA,40,NA,16,NA,NA,6
"1010","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",780,"Trinidad and Tobago","TTO",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,14,NA,14,NA,6,NA,NA,6
"1011","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",784,"United Arab Emirates","ARE",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,623,NA,623,NA,244,NA,NA,6
"1012","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",788,"Tunisia","TUN",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,105,NA,105,NA,41,NA,NA,6
"1013","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",792,"Turkey","TUR",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,946,NA,946,NA,370,NA,NA,6
"1014","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",800,"Uganda","UGA",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,6,NA,6,NA,2,NA,NA,6
"1015","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",804,"Ukraine","UKR",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,266,NA,266,NA,104,NA,NA,6
"1016","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",807,"TFYR of Macedonia","MKD",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,93,NA,93,NA,37,NA,NA,6
"1017","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",818,"Egypt","EGY",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,218,NA,218,NA,85,NA,NA,6
"1018","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",826,"United Kingdom","GBR",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,2249665900,NA,2249665900,NA,910551810,NA,NA,0
"1019","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",834,"United Rep. of Tanzania","TZA",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,6,NA,6,NA,2,NA,NA,6
"1020","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",837,"Bunkers","",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,258,NA,258,NA,101,NA,NA,6
"1021","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",842,"USA","USA",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,2306,NA,2306,NA,903,NA,NA,6
"1022","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",854,"Burkina Faso","BFA",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,6,NA,6,NA,2,NA,NA,6
"1023","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",858,"Uruguay","URY",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,17,NA,17,NA,7,NA,NA,6
"1024","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",860,"Uzbekistan","UZB",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,6,NA,6,NA,2,NA,NA,6
"1025","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",887,"Yemen","YEM",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,31,NA,31,NA,12,NA,NA,6
"1026","H4",2015,2015,2015,6,1,2,"Export",528,"Netherlands","NLD",899,"Areas, nes","",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,23,NA,23,NA,9,NA,NA,6
"1027","H4",2015,2015,2015,6,1,2,"Export",540,"New Caledonia","NCL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,74,NA,74,NA,666,NA,NA,0
"1028","H4",2015,2015,2015,6,1,2,"Export",540,"New Caledonia","NCL",876,"Wallis and Futuna Isds","WLF",NA,NA,NA,NA,NA,NA,NA,271121,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",8,"Weight in kilograms",NA,NA,74,NA,74,NA,666,NA,NA,0
"1029","H2",2005,2005,2005,6,1,2,"Export",540,"New Caledonia","NCL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,70,NA,70,NA,122,NA,NA,0
"1030","H2",2005,2005,2005,6,1,2,"Export",540,"New Caledonia","NCL",876,"Wallis and Futuna Isds","WLF",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,70,NA,70,NA,122,NA,NA,0
"1031","H4",2015,2015,2015,6,1,2,"Export",554,"New Zealand","NZL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,680404,NA,680404,NA,512281,NA,NA,0
"1032","H4",2015,2015,2015,6,1,2,"Export",554,"New Zealand","NZL",16,"American Samoa","ASM",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,22000,NA,22000,NA,15716,NA,NA,0
"1033","H4",2015,2015,2015,6,1,2,"Export",554,"New Zealand","NZL",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,210794,NA,210794,NA,96807,NA,NA,0
"1034","H4",2015,2015,2015,6,1,2,"Export",554,"New Zealand","NZL",184,"Cook Isds","COK",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,22000,NA,22000,NA,18466,NA,NA,0
"1035","H4",2015,2015,2015,6,1,2,"Export",554,"New Zealand","NZL",296,"Kiribati","KIR",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,277417,NA,277417,NA,226770,NA,NA,0
"1036","H4",2015,2015,2015,6,1,2,"Export",554,"New Zealand","NZL",548,"Vanuatu","VUT",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,74200,NA,74200,NA,98353,NA,NA,0
"1037","H4",2015,2015,2015,6,1,2,"Export",554,"New Zealand","NZL",584,"Marshall Isds","MHL",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,33200,NA,33200,NA,43137,NA,NA,0
"1038","H4",2015,2015,2015,6,1,2,"Export",554,"New Zealand","NZL",776,"Tonga","TON",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,92,NA,92,NA,89,NA,NA,0
"1039","H4",2015,2015,2015,6,1,2,"Export",554,"New Zealand","NZL",798,"Tuvalu","TUV",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,40701,NA,40701,NA,12944,NA,NA,0
"1040","H3",2010,2010,2010,6,1,2,"Export",554,"New Zealand","NZL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,477398,NA,477398,NA,179412,NA,NA,6
"1041","H3",2010,2010,2010,6,1,2,"Export",554,"New Zealand","NZL",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,75272,NA,75272,NA,28288,NA,NA,6
"1042","H3",2010,2010,2010,6,1,2,"Export",554,"New Zealand","NZL",124,"Canada","CAN",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,121385,NA,121385,NA,45618,NA,NA,6
"1043","H3",2010,2010,2010,6,1,2,"Export",554,"New Zealand","NZL",826,"United Kingdom","GBR",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,226263,NA,226263,NA,85033,NA,NA,6
"1044","H3",2010,2010,2010,6,1,2,"Export",554,"New Zealand","NZL",842,"USA","USA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,54478,NA,54478,NA,20474,NA,NA,6
"1045","H3",2010,2010,2010,6,1,2,"Export",554,"New Zealand","NZL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,14007,NA,14007,NA,7370,NA,NA,6
"1046","H3",2010,2010,2010,6,1,2,"Export",554,"New Zealand","NZL",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,14007,NA,14007,NA,7370,NA,NA,6
"1047","H2",2005,2005,2005,6,1,2,"Export",554,"New Zealand","NZL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,801338,NA,801338,NA,300269,NA,NA,0
"1048","H2",2005,2005,2005,6,1,2,"Export",554,"New Zealand","NZL",184,"Cook Isds","COK",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,19100,NA,19100,NA,15039,NA,NA,0
"1049","H2",2005,2005,2005,6,1,2,"Export",554,"New Zealand","NZL",242,"Fiji","FJI",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,730000,NA,730000,NA,271588,NA,NA,0
"1050","H2",2005,2005,2005,6,1,2,"Export",554,"New Zealand","NZL",276,"Germany","DEU",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,6000,NA,6000,NA,1573,NA,NA,0
"1051","H2",2005,2005,2005,6,1,2,"Export",554,"New Zealand","NZL",570,"Niue","NIU",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,46238,NA,46238,NA,12069,NA,NA,0
"1052","H2",2005,2005,2005,6,1,2,"Export",554,"New Zealand","NZL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,190,NA,190,NA,2100,NA,NA,0
"1053","H2",2005,2005,2005,6,1,2,"Export",554,"New Zealand","NZL",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,271121,"Natural gas, in gaseous state",8,"Weight in kilograms",NA,NA,190,NA,190,NA,2100,NA,NA,0
"1054","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,77847823,NA,77847823,NA,2831460741,NA,NA,0
"1055","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",20,"Andorra","AND",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,55205,NA,55205,NA,20413,NA,NA,0
"1056","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",24,"Angola","AGO",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,60000,NA,60000,NA,50084,NA,NA,0
"1057","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",28,"Antigua and Barbuda","ATG",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,102570,NA,102570,NA,51845312,NA,NA,0
"1058","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",48,"Bahrain","BHR",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,420634,NA,420634,NA,85217250,NA,NA,0
"1059","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",56,"Belgium","BEL",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,65815,NA,65815,NA,19674323,NA,NA,0
"1060","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",68,"Bolivia (Plurinational State of)","BOL",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,28480,NA,28480,NA,39303,NA,NA,0
"1061","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",72,"Botswana","BWA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,1060745,NA,1060745,NA,311370225,NA,NA,0
"1062","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",74,"Bouvet Island","BVT",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,4800715,NA,4800715,NA,3589487,NA,NA,0
"1063","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",76,"Brazil","BRA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,1510515,NA,1510515,NA,41211385,NA,NA,0
"1064","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",96,"Brunei Darussalam","BRN",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,3205,NA,3205,NA,1734,NA,NA,0
"1065","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",148,"Chad","TCD",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,4655000,NA,4655000,NA,2874944,NA,NA,0
"1066","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,569020,NA,569020,NA,61365081,NA,NA,0
"1067","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",178,"Congo","COG",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,1219138,NA,1219138,NA,1255896,NA,NA,0
"1068","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",180,"Dem. Rep. of the Congo","COD",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,48955,NA,48955,NA,64588,NA,NA,0
"1069","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",232,"Eritrea","ERI",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,130694,NA,130694,NA,19953728,NA,NA,0
"1070","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",251,"France","FRA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,1353016,NA,1353016,NA,434041100,NA,NA,0
"1071","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",292,"Gibraltar","GIB",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,15270,NA,15270,NA,30632,NA,NA,0
"1072","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",392,"Japan","JPN",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,14848,NA,14848,NA,5664,NA,NA,0
"1073","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",410,"Rep. of Korea","KOR",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,10640,NA,10640,NA,21677,NA,NA,0
"1074","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",490,"Other Asia, nes","",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,208704,NA,208704,NA,52429993,NA,NA,0
"1075","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",512,"Oman","OMN",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,75535,NA,75535,NA,50800451,NA,NA,0
"1076","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",528,"Netherlands","NLD",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,4099,NA,4099,NA,2662,NA,NA,0
"1077","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",558,"Nicaragua","NIC",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,8465,NA,8465,NA,16968,NA,NA,0
"1078","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",570,"Niue","NIU",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,1435000,NA,1435000,NA,1218557,NA,NA,0
"1079","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",598,"Papua New Guinea","PNG",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,65722,NA,65722,NA,15424746,NA,NA,0
"1080","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",616,"Poland","POL",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,64702,NA,64702,NA,8816428,NA,NA,0
"1081","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",620,"Portugal","PRT",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,1009706,NA,1009706,NA,240643284,NA,NA,0
"1082","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",699,"India","IND",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,248932,NA,248932,NA,620172106,NA,NA,0
"1083","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",702,"Singapore","SGP",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,250,NA,250,NA,1009616,NA,NA,0
"1084","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",724,"Spain","ESP",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,12437931,NA,12437931,NA,247000154,NA,NA,0
"1085","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",740,"Suriname","SUR",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,173507,NA,173507,NA,60013808,NA,NA,0
"1086","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",792,"Turkey","TUR",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,130869,NA,130869,NA,51758229,NA,NA,0
"1087","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",826,"United Kingdom","GBR",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,63393,NA,63393,NA,25914,NA,NA,0
"1088","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",834,"United Rep. of Tanzania","TZA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,60402,NA,60402,NA,15721372,NA,NA,0
"1089","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",842,"USA","USA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,45669567,NA,45669567,NA,420364664,NA,NA,0
"1090","H3",2010,2010,2010,6,1,2,"Export",566,"Nigeria","NGA",854,"Burkina Faso","BFA",NA,NA,NA,NA,NA,NA,NA,271111,"Natural gas, liquefied",8,"Weight in kilograms",NA,NA,66574,NA,66574,NA,13408962,NA,NA,0
"1091","H4",2015,2015,2015,6,1,2,"Export",579,"Norway","NOR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,4130517346,NA,4130517346,NA,1333805093,NA,NA,0
"1092","H4",2015,2015,2015,6,1,2,"Export",579,"Norway","NOR",32,"Argentina","ARG",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,578438702,NA,578438702,NA,198502749,NA,NA,0
"1093","H4",2015,2015,2015,6,1,2,"Export",579,"Norway","NOR",76,"Brazil","BRA",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,322751195,NA,322751195,NA,100181735,NA,NA,0
"1094","H4",2015,2015,2015,6,1,2,"Export",579,"Norway","NOR",152,"Chile","CHL",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,133192697,NA,133192697,NA,39633645,NA,NA,0
"1095","H4",2015,2015,2015,6,1,2,"Export",579,"Norway","NOR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,65305940,NA,65305940,NA,24022580,NA,NA,0
"1096","H4",2015,2015,2015,6,1,2,"Export",579,"Norway","NOR",208,"Denmark","DNK",NA,NA,NA,NA,NA,NA,NA,271111,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",8,"Weight in kilograms",NA,NA,2899190,NA,2899190,NA,1633607,NA,NA,0
