"","Reporter","Partner","Trade_Value__US__","Netweight__kg_","Reporter_ISO","Partner_ISO","Commodity","Year"
"159","Austria:AUT","Spain:ESP",227,100,"AUT","ESP","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"160","Austria:AUT","Switzerland:CHE",33278,5800,"AUT","CHE","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"161","Austria:AUT","United Arab Emirates:ARE",3501,300,"AUT","ARE","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"162","Austria:AUT","Turkey:TUR",9,2,"AUT","TUR","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"163","Austria:AUT","United Kingdom:GBR",256,47,"AUT","GBR","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"164","Austria:AUT","USA:USA",400,100,"AUT","USA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"165","Austria:AUT","Croatia:HRV",119,13,"AUT","HRV","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"166","Austria:AUT","Czechia:CZE",7529,900,"AUT","CZE","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"167","Austria:AUT","Germany:DEU",5836,500,"AUT","DEU","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"168","Austria:AUT","Poland:POL",1043,100,"AUT","POL","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"169","Austria:AUT","Slovakia:SVK",21,2,"AUT","SVK","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"170","Austria:AUT","Slovenia:SVN",6273,700,"AUT","SVN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"171","Austria:AUT","Switzerland:CHE",96,10,"AUT","CHE","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"172","Austria:AUT","Australia:AUS",21,7,"AUT","AUS","Coffee, not roasted, not decaffeinated",2010
"173","Austria:AUT","Belgium:BEL",14306,3600,"AUT","BEL","Coffee, not roasted, not decaffeinated",2010
"174","Austria:AUT","Bosnia Herzegovina:BIH",5474,2500,"AUT","BIH","Coffee, not roasted, not decaffeinated",2010
"175","Austria:AUT","Bulgaria:BGR",78976,31200,"AUT","BGR","Coffee, not roasted, not decaffeinated",2010
"176","Austria:AUT","Belarus:BLR",57012,12100,"AUT","BLR","Coffee, not roasted, not decaffeinated",2010
"177","Austria:AUT","Croatia:HRV",10230,1400,"AUT","HRV","Coffee, not roasted, not decaffeinated",2010
"178","Austria:AUT","Czechia:CZE",151953,37900,"AUT","CZE","Coffee, not roasted, not decaffeinated",2010
"179","Austria:AUT","Germany:DEU",134620,32800,"AUT","DEU","Coffee, not roasted, not decaffeinated",2010
"180","Austria:AUT","Hungary:HUN",444790,259000,"AUT","HUN","Coffee, not roasted, not decaffeinated",2010
"181","Austria:AUT","Iran:IRN",9376,1400,"AUT","IRN","Coffee, not roasted, not decaffeinated",2010
"182","Austria:AUT","Italy:ITA",134849,28900,"AUT","ITA","Coffee, not roasted, not decaffeinated",2010
"183","Austria:AUT","Japan:JPN",2546,200,"AUT","JPN","Coffee, not roasted, not decaffeinated",2010
"184","Austria:AUT","Netherlands:NLD",3,1,"AUT","NLD","Coffee, not roasted, not decaffeinated",2010
"185","Austria:AUT","Norway:NOR",81938,6000,"AUT","NOR","Coffee, not roasted, not decaffeinated",2010
"186","Austria:AUT","Poland:POL",45449,11000,"AUT","POL","Coffee, not roasted, not decaffeinated",2010
"187","Austria:AUT","Romania:ROU",10960,4900,"AUT","ROU","Coffee, not roasted, not decaffeinated",2010
"188","Austria:AUT","Russian Federation:RUS",9381,900,"AUT","RUS","Coffee, not roasted, not decaffeinated",2010
"189","Austria:AUT","Slovakia:SVK",347,100,"AUT","SVK","Coffee, not roasted, not decaffeinated",2010
"190","Austria:AUT","Slovenia:SVN",114199,56600,"AUT","SVN","Coffee, not roasted, not decaffeinated",2010
"191","Austria:AUT","Switzerland:CHE",184984,22200,"AUT","CHE","Coffee, not roasted, not decaffeinated",2010
"192","Austria:AUT","United Arab Emirates:ARE",7,2,"AUT","ARE","Coffee, not roasted, not decaffeinated",2010
"193","Austria:AUT","Egypt:EGY",19363,1300,"AUT","EGY","Coffee, not roasted, not decaffeinated",2010
"194","Austria:AUT","USA:USA",448,100,"AUT","USA","Coffee, not roasted, not decaffeinated",2010
"195","Austria:AUT","Albania:ALB",28,7,"AUT","ALB","Coffee, not roasted, decaffeinated",2010
"196","Austria:AUT","Croatia:HRV",3143,400,"AUT","HRV","Coffee, not roasted, decaffeinated",2010
"197","Austria:AUT","Germany:DEU",75809,21700,"AUT","DEU","Coffee, not roasted, decaffeinated",2010
"198","Austria:AUT","Ireland:IRL",8647,900,"AUT","IRL","Coffee, not roasted, decaffeinated",2010
"199","Austria:AUT","Rep. of Moldova:MDA",3381,1000,"AUT","MDA","Coffee, not roasted, decaffeinated",2010
"200","Austria:AUT","Switzerland:CHE",389,100,"AUT","CHE","Coffee, not roasted, decaffeinated",2010
"201","Austria:AUT","Belgium:BEL",193551,222200,"AUT","BEL","Coffee, not roasted, not decaffeinated",2005
"202","Austria:AUT","Bosnia Herzegovina:BIH",56610,47200,"AUT","BIH","Coffee, not roasted, not decaffeinated",2005
"203","Austria:AUT","Canada:CAN",11,9,"AUT","CAN","Coffee, not roasted, not decaffeinated",2005
"204","Austria:AUT","China:CHN",6830,1300,"AUT","CHN","Coffee, not roasted, not decaffeinated",2005
"205","Austria:AUT","Czechia:CZE",36617,12600,"AUT","CZE","Coffee, not roasted, not decaffeinated",2005
"206","Austria:AUT","Germany:DEU",185903,92900,"AUT","DEU","Coffee, not roasted, not decaffeinated",2005
"207","Austria:AUT","China, Hong Kong SAR:HKG",3035,400,"AUT","HKG","Coffee, not roasted, not decaffeinated",2005
"208","Austria:AUT","Hungary:HUN",516167,514700,"AUT","HUN","Coffee, not roasted, not decaffeinated",2005
"209","Austria:AUT","Italy:ITA",7,6,"AUT","ITA","Coffee, not roasted, not decaffeinated",2005
"210","Austria:AUT","Poland:POL",20108,24400,"AUT","POL","Coffee, not roasted, not decaffeinated",2005
"211","Austria:AUT","Romania:ROU",116499,79800,"AUT","ROU","Coffee, not roasted, not decaffeinated",2005
"212","Austria:AUT","Russian Federation:RUS",129027,17600,"AUT","RUS","Coffee, not roasted, not decaffeinated",2005
"213","Austria:AUT","Slovakia:SVK",154050,151600,"AUT","SVK","Coffee, not roasted, not decaffeinated",2005
"214","Austria:AUT","Slovenia:SVN",331629,237300,"AUT","SVN","Coffee, not roasted, not decaffeinated",2005
"215","Austria:AUT","Spain:ESP",47941,55100,"AUT","ESP","Coffee, not roasted, not decaffeinated",2005
"216","Austria:AUT","Switzerland:CHE",10952,3272,"AUT","CHE","Coffee, not roasted, not decaffeinated",2005
"217","Austria:AUT","Turkey:TUR",2,2,"AUT","TUR","Coffee, not roasted, not decaffeinated",2005
"218","Austria:AUT","United Kingdom:GBR",149,120,"AUT","GBR","Coffee, not roasted, not decaffeinated",2005
"219","Austria:AUT","Belarus:BLR",2983,100,"AUT","BLR","Coffee, not roasted, decaffeinated",2005
"220","Austria:AUT","Germany:DEU",38085,11700,"AUT","DEU","Coffee, not roasted, decaffeinated",2005
"221","Austria:AUT","China, Hong Kong SAR:HKG",6,2,"AUT","HKG","Coffee, not roasted, decaffeinated",2005
"222","Austria:AUT","Norway:NOR",91,24,"AUT","NOR","Coffee, not roasted, decaffeinated",2005
"223","Austria:AUT","Slovenia:SVN",41,11,"AUT","SVN","Coffee, not roasted, decaffeinated",2005
"224","Austria:AUT","Switzerland:CHE",3778,300,"AUT","CHE","Coffee, not roasted, decaffeinated",2005
"225","Bahrain:BHR","Iraq:IRQ",4094,223,"BHR","IRQ","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"226","Bahrain:BHR","Saudi Arabia:SAU",3651,480,"BHR","SAU","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"227","Bahrain:BHR","Saudi Arabia:SAU",56,1,"BHR","SAU","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"228","Bahrain:BHR","United Arab Emirates:ARE",9808,6584,"BHR","ARE","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"229","Bahrain:BHR","Areas, nes:",12768,325,"BHR","","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"230","Bahrain:BHR","Saudi Arabia:SAU",5902,3720,"BHR","SAU","Coffee, not roasted, not decaffeinated",2005
"231","Barbados:BRB","Saint Lucia:LCA",75,85,"BRB","LCA","Coffee, not roasted, not decaffeinated",2005
"232","Barbados:BRB","Saint Lucia:LCA",17502,620,"BRB","LCA","Coffee, not roasted, not decaffeinated",2015
"233","Barbados:BRB","Saint Lucia:LCA",75,38,"BRB","LCA","Coffee, not roasted, decaffeinated",2005
"234","Barbados:BRB","Anguilla:AIA",40,5,"BRB","AIA","Coffee, not roasted, decaffeinated",2015
"235","Barbados:BRB","Trinidad and Tobago:TTO",78,8,"BRB","TTO","Coffee, not roasted, decaffeinated",2015
"236","Barbados:BRB","USA:USA",252,145,"BRB","USA","Coffee, not roasted, decaffeinated",2015
"237","Belarus:BLR","Russian Federation:RUS",600,59,"BLR","RUS","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"238","Belarus:BLR","Russian Federation:RUS",100,9,"BLR","RUS","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"239","Belgium:BEL","Andorra:AND",60,4,"BEL","AND","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"240","Belgium:BEL","Australia:AUS",376312,90622,"BEL","AUS","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"241","Belgium:BEL","Austria:AUT",5518643,1386296,"BEL","AUT","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"242","Belgium:BEL","Armenia:ARM",139858,42993,"BEL","ARM","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"243","Belgium:BEL","Botswana:BWA",1011,317,"BEL","BWA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"244","Belgium:BEL","Bulgaria:BGR",29376,12435,"BEL","BGR","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"245","Belgium:BEL","Canada:CAN",59385,11649,"BEL","CAN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"246","Belgium:BEL","Dem. Rep. of the Congo:COD",111,100,"BEL","COD","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"247","Belgium:BEL","Croatia:HRV",12616,5147,"BEL","HRV","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"248","Belgium:BEL","Czechia:CZE",2178710,987163,"BEL","CZE","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"249","Belgium:BEL","Denmark:DNK",378336,138164,"BEL","DNK","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"250","Belgium:BEL","Estonia:EST",3252,689,"BEL","EST","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"251","Belgium:BEL","Finland:FIN",301144,47956,"BEL","FIN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"252","Belgium:BEL","France:FRA",108610517,32328152,"BEL","FRA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
