"","Reporter","Partner","Trade_Value__US__","Netweight__kg_","Reporter_ISO","Partner_ISO","Commodity","Year"
"713","Netherlands:NLD","South Africa:ZAF",128,326,"NLD","ZAF","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"714","Netherlands:NLD","Spain:ESP",139,354,"NLD","ESP","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"715","Netherlands:NLD","Sudan:SDN",8,20,"NLD","SDN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"716","Netherlands:NLD","Suriname:SUR",17,42,"NLD","SUR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"717","Netherlands:NLD","Sweden:SWE",174,445,"NLD","SWE","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"718","Netherlands:NLD","Switzerland:CHE",147764264,381715403,"NLD","CHE","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"719","Netherlands:NLD","Syria:SYR",1,3,"NLD","SYR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"720","Netherlands:NLD","Thailand:THA",96,246,"NLD","THA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"721","Netherlands:NLD","Togo:TGO",16,40,"NLD","TGO","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"722","Netherlands:NLD","Trinidad and Tobago:TTO",6,14,"NLD","TTO","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"723","Netherlands:NLD","United Arab Emirates:ARE",244,623,"NLD","ARE","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"724","Netherlands:NLD","Tunisia:TUN",41,105,"NLD","TUN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"725","Netherlands:NLD","Turkey:TUR",370,946,"NLD","TUR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"726","Netherlands:NLD","Uganda:UGA",2,6,"NLD","UGA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"727","Netherlands:NLD","Ukraine:UKR",104,266,"NLD","UKR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"728","Netherlands:NLD","TFYR of Macedonia:MKD",37,93,"NLD","MKD","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"729","Netherlands:NLD","Egypt:EGY",85,218,"NLD","EGY","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"730","Netherlands:NLD","United Kingdom:GBR",910551810,2249665900,"NLD","GBR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"731","Netherlands:NLD","United Rep. of Tanzania:TZA",2,6,"NLD","TZA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"732","Netherlands:NLD","Bunkers:",101,258,"NLD","","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"733","Netherlands:NLD","USA:USA",903,2306,"NLD","USA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"734","Netherlands:NLD","Burkina Faso:BFA",2,6,"NLD","BFA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"735","Netherlands:NLD","Uruguay:URY",7,17,"NLD","URY","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"736","Netherlands:NLD","Uzbekistan:UZB",2,6,"NLD","UZB","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"737","Netherlands:NLD","Yemen:YEM",12,31,"NLD","YEM","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"738","Netherlands:NLD","Areas, nes:",9,23,"NLD","","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"739","New Caledonia:NCL","Wallis and Futuna Isds:WLF",666,74,"NCL","WLF","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"740","New Caledonia:NCL","Wallis and Futuna Isds:WLF",122,70,"NCL","WLF","Natural gas, liquefied",2005
"741","New Zealand:NZL","American Samoa:ASM",15716,22000,"NZL","ASM","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"742","New Zealand:NZL","Australia:AUS",96807,210794,"NZL","AUS","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"743","New Zealand:NZL","Cook Isds:COK",18466,22000,"NZL","COK","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"744","New Zealand:NZL","Kiribati:KIR",226770,277417,"NZL","KIR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"745","New Zealand:NZL","Vanuatu:VUT",98353,74200,"NZL","VUT","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"746","New Zealand:NZL","Marshall Isds:MHL",43137,33200,"NZL","MHL","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"747","New Zealand:NZL","Tonga:TON",89,92,"NZL","TON","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"748","New Zealand:NZL","Tuvalu:TUV",12944,40701,"NZL","TUV","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"749","New Zealand:NZL","Australia:AUS",28288,75272,"NZL","AUS","Natural gas, liquefied",2010
"750","New Zealand:NZL","Canada:CAN",45618,121385,"NZL","CAN","Natural gas, liquefied",2010
"751","New Zealand:NZL","United Kingdom:GBR",85033,226263,"NZL","GBR","Natural gas, liquefied",2010
"752","New Zealand:NZL","USA:USA",20474,54478,"NZL","USA","Natural gas, liquefied",2010
"753","New Zealand:NZL","Australia:AUS",7370,14007,"NZL","AUS","Natural gas, in gaseous state",2010
"754","New Zealand:NZL","Cook Isds:COK",15039,19100,"NZL","COK","Natural gas, liquefied",2005
"755","New Zealand:NZL","Fiji:FJI",271588,730000,"NZL","FJI","Natural gas, liquefied",2005
"756","New Zealand:NZL","Germany:DEU",1573,6000,"NZL","DEU","Natural gas, liquefied",2005
"757","New Zealand:NZL","Niue:NIU",12069,46238,"NZL","NIU","Natural gas, liquefied",2005
"758","New Zealand:NZL","Australia:AUS",2100,190,"NZL","AUS","Natural gas, in gaseous state",2005
"759","Nigeria:NGA","Andorra:AND",20413,55205,"NGA","AND","Natural gas, liquefied",2010
"760","Nigeria:NGA","Angola:AGO",50084,60000,"NGA","AGO","Natural gas, liquefied",2010
"761","Nigeria:NGA","Antigua and Barbuda:ATG",51845312,102570,"NGA","ATG","Natural gas, liquefied",2010
"762","Nigeria:NGA","Bahrain:BHR",85217250,420634,"NGA","BHR","Natural gas, liquefied",2010
"763","Nigeria:NGA","Belgium:BEL",19674323,65815,"NGA","BEL","Natural gas, liquefied",2010
"764","Nigeria:NGA","Bolivia (Plurinational State of):BOL",39303,28480,"NGA","BOL","Natural gas, liquefied",2010
"765","Nigeria:NGA","Botswana:BWA",311370225,1060745,"NGA","BWA","Natural gas, liquefied",2010
"766","Nigeria:NGA","Bouvet Island:BVT",3589487,4800715,"NGA","BVT","Natural gas, liquefied",2010
"767","Nigeria:NGA","Brazil:BRA",41211385,1510515,"NGA","BRA","Natural gas, liquefied",2010
"768","Nigeria:NGA","Brunei Darussalam:BRN",1734,3205,"NGA","BRN","Natural gas, liquefied",2010
"769","Nigeria:NGA","Chad:TCD",2874944,4655000,"NGA","TCD","Natural gas, liquefied",2010
"770","Nigeria:NGA","China:CHN",61365081,569020,"NGA","CHN","Natural gas, liquefied",2010
"771","Nigeria:NGA","Congo:COG",1255896,1219138,"NGA","COG","Natural gas, liquefied",2010
"772","Nigeria:NGA","Dem. Rep. of the Congo:COD",64588,48955,"NGA","COD","Natural gas, liquefied",2010
"773","Nigeria:NGA","Eritrea:ERI",19953728,130694,"NGA","ERI","Natural gas, liquefied",2010
"774","Nigeria:NGA","France:FRA",434041100,1353016,"NGA","FRA","Natural gas, liquefied",2010
"775","Nigeria:NGA","Gibraltar:GIB",30632,15270,"NGA","GIB","Natural gas, liquefied",2010
"776","Nigeria:NGA","Japan:JPN",5664,14848,"NGA","JPN","Natural gas, liquefied",2010
"777","Nigeria:NGA","Rep. of Korea:KOR",21677,10640,"NGA","KOR","Natural gas, liquefied",2010
"778","Nigeria:NGA","Other Asia, nes:",52429993,208704,"NGA","","Natural gas, liquefied",2010
"779","Nigeria:NGA","Oman:OMN",50800451,75535,"NGA","OMN","Natural gas, liquefied",2010
"780","Nigeria:NGA","Netherlands:NLD",2662,4099,"NGA","NLD","Natural gas, liquefied",2010
"781","Nigeria:NGA","Nicaragua:NIC",16968,8465,"NGA","NIC","Natural gas, liquefied",2010
"782","Nigeria:NGA","Niue:NIU",1218557,1435000,"NGA","NIU","Natural gas, liquefied",2010
"783","Nigeria:NGA","Papua New Guinea:PNG",15424746,65722,"NGA","PNG","Natural gas, liquefied",2010
"784","Nigeria:NGA","Poland:POL",8816428,64702,"NGA","POL","Natural gas, liquefied",2010
"785","Nigeria:NGA","Portugal:PRT",240643284,1009706,"NGA","PRT","Natural gas, liquefied",2010
"786","Nigeria:NGA","India:IND",620172106,248932,"NGA","IND","Natural gas, liquefied",2010
"787","Nigeria:NGA","Singapore:SGP",1009616,250,"NGA","SGP","Natural gas, liquefied",2010
"788","Nigeria:NGA","Spain:ESP",247000154,12437931,"NGA","ESP","Natural gas, liquefied",2010
"789","Nigeria:NGA","Suriname:SUR",60013808,173507,"NGA","SUR","Natural gas, liquefied",2010
"790","Nigeria:NGA","Turkey:TUR",51758229,130869,"NGA","TUR","Natural gas, liquefied",2010
"791","Nigeria:NGA","United Kingdom:GBR",25914,63393,"NGA","GBR","Natural gas, liquefied",2010
"792","Nigeria:NGA","United Rep. of Tanzania:TZA",15721372,60402,"NGA","TZA","Natural gas, liquefied",2010
"793","Nigeria:NGA","USA:USA",420364664,45669567,"NGA","USA","Natural gas, liquefied",2010
"794","Nigeria:NGA","Burkina Faso:BFA",13408962,66574,"NGA","BFA","Natural gas, liquefied",2010
"795","Norway:NOR","Argentina:ARG",198502749,578438702,"NOR","ARG","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"796","Norway:NOR","Brazil:BRA",100181735,322751195,"NOR","BRA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"797","Norway:NOR","Chile:CHL",39633645,133192697,"NOR","CHL","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"798","Norway:NOR","China:CHN",24022580,65305940,"NOR","CHN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"799","Norway:NOR","Denmark:DNK",1633607,2899190,"NOR","DNK","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"800","Norway:NOR","France:FRA",114089979,398709389,"NOR","FRA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"801","Norway:NOR","Germany:DEU",14742177,37362086,"NOR","DEU","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"802","Norway:NOR","Greece:GRC",35277577,114492052,"NOR","GRC","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"803","Norway:NOR","Lithuania:LTU",97034857,258609188,"NOR","LTU","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"804","Norway:NOR","Malaysia:MYS",54422100,129149146,"NOR","MYS","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"805","Norway:NOR","Mexico:MEX",9129941,64204160,"NOR","MEX","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"806","Norway:NOR","Other Asia, nes:",22536843,70949230,"NOR","","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"807","Norway:NOR","Netherlands:NLD",196056390,682396529,"NOR","NLD","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"808","Norway:NOR","Portugal:PRT",40050127,126627676,"NOR","PRT","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"809","Norway:NOR","India:IND",10201354,37571030,"NOR","IND","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"810","Norway:NOR","Spain:ESP",148655233,498892450,"NOR","ESP","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"811","Norway:NOR","Sweden:SWE",82765788,157608719,"NOR","SWE","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"812","Norway:NOR","Egypt:EGY",21319955,63346706,"NOR","EGY","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"813","Norway:NOR","United Kingdom:GBR",43872668,126766410,"NOR","GBR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"814","Norway:NOR","USA:USA",79675785,261244851,"NOR","USA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"815","Norway:NOR","Belgium:BEL",3387060181,10452154190,"NOR","BEL","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"816","Norway:NOR","Denmark:DNK",127261648,394096597,"NOR","DNK","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"817","Norway:NOR","France:FRA",4122433396,12716014058,"NOR","FRA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"818","Norway:NOR","Germany:DEU",11574318290,35814616337,"NOR","DEU","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"819","Norway:NOR","United Kingdom:GBR",7113295857,21877955108,"NOR","GBR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"820","Norway:NOR","Belgium:BEL",13479049,65481446,"NOR","BEL","Natural gas, liquefied",2010
"821","Norway:NOR","France:FRA",99293622,333864526,"NOR","FRA","Natural gas, liquefied",2010
"822","Norway:NOR","Italy:ITA",20749170,65297351,"NOR","ITA","Natural gas, liquefied",2010
"823","Norway:NOR","Rep. of Korea:KOR",24147150,65280316,"NOR","KOR","Natural gas, liquefied",2010
"824","Norway:NOR","Other Asia, nes:",13088331,61185845,"NOR","","Natural gas, liquefied",2010
"825","Norway:NOR","Portugal:PRT",15957149,34451460,"NOR","PRT","Natural gas, liquefied",2010
"826","Norway:NOR","Spain:ESP",312016057,929333038,"NOR","ESP","Natural gas, liquefied",2010
"827","Norway:NOR","Switzerland:CHE",15316825,62551675,"NOR","CHE","Natural gas, liquefied",2010
"828","Norway:NOR","Turkey:TUR",11291513,60725350,"NOR","TUR","Natural gas, liquefied",2010
"829","Norway:NOR","United Kingdom:GBR",128125692,385664022,"NOR","GBR","Natural gas, liquefied",2010
"830","Norway:NOR","USA:USA",145442408,638395082,"NOR","USA","Natural gas, liquefied",2010
"831","Norway:NOR","Austria:AUT",384725503,1088023133,"NOR","AUT","Natural gas, in gaseous state",2010
"832","Norway:NOR","Belgium:BEL",1647746931,4725717132,"NOR","BEL","Natural gas, in gaseous state",2010
"833","Norway:NOR","Czechia:CZE",794498611,2274770051,"NOR","CZE","Natural gas, in gaseous state",2010
"834","Norway:NOR","Denmark:DNK",599213192,1692383146,"NOR","DNK","Natural gas, in gaseous state",2010
"835","Norway:NOR","France:FRA",2822150189,8068134654,"NOR","FRA","Natural gas, in gaseous state",2010
"836","Norway:NOR","Germany:DEU",6967943153,19957016822,"NOR","DEU","Natural gas, in gaseous state",2010
"837","Norway:NOR","Italy:ITA",1542870444,4425023917,"NOR","ITA","Natural gas, in gaseous state",2010
"838","Norway:NOR","Netherlands:NLD",2664994799,7623798727,"NOR","NLD","Natural gas, in gaseous state",2010
"839","Norway:NOR","Spain:ESP",491076072,1399520778,"NOR","ESP","Natural gas, in gaseous state",2010
"840","Norway:NOR","Switzerland:CHE",59761846,174521412,"NOR","CHE","Natural gas, in gaseous state",2010
"841","Norway:NOR","United Kingdom:GBR",7648734783,21682034696,"NOR","GBR","Natural gas, in gaseous state",2010
"842","Norway:NOR","Denmark:DNK",259,6,"NOR","DNK","Natural gas, liquefied",2005
"843","Norway:NOR","Sweden:SWE",62474,49543,"NOR","SWE","Natural gas, liquefied",2005
"844","Norway:NOR","United Kingdom:GBR",27019,68640,"NOR","GBR","Natural gas, liquefied",2005
"845","Norway:NOR","Belgium:BEL",1279210432,4933364921,"NOR","BEL","Natural gas, in gaseous state",2005
"846","Norway:NOR","Czechia:CZE",523611276,2028369597,"NOR","CZE","Natural gas, in gaseous state",2005
"847","Norway:NOR","Denmark:DNK",63434160,247137791,"NOR","DNK","Natural gas, in gaseous state",2005
"848","Norway:NOR","France:FRA",3086863789,11799490800,"NOR","FRA","Natural gas, in gaseous state",2005
"849","Norway:NOR","Germany:DEU",4989799723,18988535385,"NOR","DEU","Natural gas, in gaseous state",2005
"850","Norway:NOR","Italy:ITA",1127378415,4348380908,"NOR","ITA","Natural gas, in gaseous state",2005
"851","Norway:NOR","Netherlands:NLD",1379031877,5294545851,"NOR","NLD","Natural gas, in gaseous state",2005
"852","Norway:NOR","Poland:POL",90354258,347842140,"NOR","POL","Natural gas, in gaseous state",2005
"853","Norway:NOR","Spain:ESP",462671387,1781581453,"NOR","ESP","Natural gas, in gaseous state",2005
"854","Norway:NOR","Switzerland:CHE",9701898,39282203,"NOR","CHE","Natural gas, in gaseous state",2005
"855","Norway:NOR","United Kingdom:GBR",2985540285,11543245405,"NOR","GBR","Natural gas, in gaseous state",2005
"856","Oman:OMN","France:FRA",16020805,38742138,"OMN","FRA","Natural gas, liquefied",2005
"857","Oman:OMN","Japan:JPN",197456419,85420332,"OMN","JPN","Natural gas, liquefied",2005
"858","Oman:OMN","Rep. of Korea:KOR",1042353612,852613242,"OMN","KOR","Natural gas, liquefied",2005
"859","Oman:OMN","Other Asia, nes:",22028607,27039863,"OMN","","Natural gas, liquefied",2005
"860","Oman:OMN","Portugal:PRT",16020805,588572,"OMN","PRT","Natural gas, liquefied",2005
"861","Oman:OMN","India:IND",16020805,588572,"OMN","IND","Natural gas, liquefied",2005
"862","Oman:OMN","Spain:ESP",299388790,229330850,"OMN","ESP","Natural gas, liquefied",2005
"863","Oman:OMN","United Arab Emirates:ARE",68507965,38762707,"OMN","ARE","Natural gas, liquefied",2005
"864","Oman:OMN","Areas, nes:",632735145,480109358,"OMN","","Natural gas, liquefied",2005
"865","Oman:OMN","Sri Lanka:LKA",29656965,54247110,"OMN","LKA","Natural gas, liquefied",2010
"866","Oman:OMN","Japan:JPN",719663357,58569319,"OMN","JPN","Natural gas, liquefied",2010
"867","Oman:OMN","Rep. of Korea:KOR",1192551578,224492041,"OMN","KOR","Natural gas, liquefied",2010
"868","Oman:OMN","Kuwait:KWT",208010894,105266292,"OMN","KWT","Natural gas, liquefied",2010
"869","Oman:OMN","Other Asia, nes:",114148514,7105975,"OMN","","Natural gas, liquefied",2010
"870","Oman:OMN","Pakistan:PAK",10047907,14001130,"OMN","PAK","Natural gas, liquefied",2010
"871","Oman:OMN","India:IND",52323413,26392459,"OMN","IND","Natural gas, liquefied",2010
"872","Oman:OMN","Spain:ESP",57074257,9368392,"OMN","ESP","Natural gas, liquefied",2010
"873","Oman:OMN","United Arab Emirates:ARE",15285045,13448216,"OMN","ARE","Natural gas, liquefied",2010
"874","Oman:OMN","United Arab Emirates:ARE",47410,134460,"OMN","ARE","Natural gas, in gaseous state",2010
"875",NA,"Fiji:FJI",668,992,NA,"FJI","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"876",NA,"Areas, nes:",2597,3858,NA,"","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"877",NA,"FS Micronesia:FSM",10559,3000,NA,"FSM","Natural gas, liquefied",2010
"878",NA,"Palau:PLW",63,120,NA,"PLW","Natural gas, in gaseous state",2010
"879","Pakistan:PAK","United Arab Emirates:ARE",604,7,"PAK","ARE","Natural gas, liquefied",2010
"880","Pakistan:PAK","Afghanistan:AFG",244954,460334,"PAK","AFG","Natural gas, liquefied",2005
"881","Pakistan:PAK","Afghanistan:AFG",142524,709782,"PAK","AFG","Natural gas, in gaseous state",2005
"882","Peru:PER","France:FRA",45883260,211294742,"PER","FRA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"883","Peru:PER","Japan:JPN",37172340,154376173,"PER","JPN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"884","Peru:PER","Rep. of Korea:KOR",10921082,50304102,"PER","KOR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"885","Peru:PER","Mexico:MEX",197440083,2464764638,"PER","MEX","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"886","Peru:PER","India:IND",13259720,65392908,"PER","IND","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"887","Peru:PER","Spain:ESP",144398738,700537276,"PER","ESP","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"888","Peru:PER","USA:USA",25,35,"PER","USA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"889","Peru:PER","USA:USA",4,17,"PER","USA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"890","Peru:PER","Argentina:ARG",1385,12,"PER","ARG","Natural gas, liquefied",2010
"891","Peru:PER","Belgium:BEL",17690887,77691632,"PER","BEL","Natural gas, liquefied",2010
"892","Peru:PER","Brazil:BRA",17852760,124209728,"PER","BRA","Natural gas, liquefied",2010
"893","Peru:PER","Canada:CAN",11998789,74268632,"PER","CAN","Natural gas, liquefied",2010
"894","Peru:PER","China:CHN",23272469,76331906,"PER","CHN","Natural gas, liquefied",2010
"895","Peru:PER","Rep. of Korea:KOR",44070486,146161809,"PER","KOR","Natural gas, liquefied",2010
"896","Peru:PER","Mexico:MEX",24422825,179357932,"PER","MEX","Natural gas, liquefied",2010
"897","Peru:PER","Spain:ESP",87363802,511010685,"PER","ESP","Natural gas, liquefied",2010
"898","Peru:PER","USA:USA",56863249,441073118,"PER","USA","Natural gas, liquefied",2010
"899","Peru:PER","Argentina:ARG",1411,23,"PER","ARG","Natural gas, in gaseous state",2010
